class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,veil-color,spore-print-color,population,habitat
p,f,s,n,f,f,f,c,n,b,w,w,v,l
p,f,y,n,f,f,f,c,n,b,w,w,v,d
p,x,y,e,f,s,f,c,n,b,w,w,v,d
p,f,y,n,f,s,f,c,n,b,w,w,v,l
p,x,s,n,f,y,f,c,n,b,w,w,v,d
p,f,y,e,f,f,f,c,n,b,w,w,v,d
e,k,f,g,f,n,f,w,b,p,w,w,s,g
e,b,s,n,f,n,a,c,b,y,n,o,c,l
p,f,s,n,f,s,f,c,n,b,w,w,v,l
p,x,s,n,f,s,f,c,n,b,w,w,v,p
p,f,y,n,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,s,f,c,n,b,w,w,v,l
p,f,y,n,f,y,f,c,n,b,w,w,v,l
p,f,s,n,f,f,f,c,n,b,w,w,v,d
p,f,y,e,f,y,f,c,n,b,w,w,v,p
p,f,y,e,f,f,f,c,n,b,w,w,v,l
p,f,s,n,f,s,f,c,n,b,w,w,v,l
p,x,s,e,f,y,f,c,n,b,w,w,v,d
e,x,f,w,f,n,f,w,b,g,w,w,n,g
p,f,s,n,f,f,f,c,n,b,w,w,v,p
p,x,s,e,f,y,f,c,n,b,w,w,v,l
p,x,s,n,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,y,f,c,n,b,w,w,v,l
p,x,s,n,f,f,f,c,n,b,w,w,v,d
p,k,y,n,f,y,f,c,n,b,w,w,v,d
p,f,s,n,f,y,f,c,n,b,w,w,v,p
p,x,y,e,f,y,f,c,n,b,w,w,v,p
p,f,s,n,f,y,f,c,n,b,w,w,v,p
p,f,s,n,f,f,f,c,n,b,w,w,v,d
p,x,s,n,f,s,f,c,n,b,w,w,v,l
p,x,s,n,f,f,f,c,n,b,w,w,v,d
p,x,y,e,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,f,f,c,n,b,w,w,v,d
p,f,s,e,f,s,f,c,n,b,w,w,v,l
p,f,y,n,f,f,f,c,n,b,w,w,v,p
p,x,s,e,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,s,f,c,n,b,w,w,v,l
p,f,y,e,f,s,f,c,n,b,w,w,v,d
p,f,y,e,f,y,f,c,n,b,w,w,v,l
p,x,y,e,f,s,f,c,n,b,w,w,v,l
p,f,y,n,f,f,f,c,n,b,w,w,v,l
p,f,s,n,f,f,f,c,n,b,w,w,v,l
p,f,s,n,f,y,f,c,n,b,w,w,v,p
p,k,y,e,f,f,f,c,n,b,w,w,v,l
p,f,s,e,f,y,f,c,n,b,w,w,v,l
p,x,s,e,f,s,f,c,n,b,w,w,v,p
p,x,y,e,f,y,f,c,n,b,w,w,v,p
p,f,y,e,f,f,f,c,n,b,w,w,v,l
p,x,y,e,f,s,f,c,n,b,w,w,v,d
p,f,y,e,f,f,f,c,n,b,w,w,v,l
p,f,y,n,f,y,f,c,n,b,w,w,v,d
p,f,y,e,f,y,f,c,n,b,w,w,v,l
p,x,y,e,f,s,f,c,n,b,w,w,v,p
p,x,s,e,f,y,f,c,n,b,w,w,v,d
p,f,s,e,f,f,f,c,n,b,w,w,v,l
p,f,s,e,f,f,f,c,n,b,w,w,v,p
p,x,s,e,f,f,f,c,n,b,w,w,v,p
p,f,s,e,f,y,f,c,n,b,w,w,v,p
p,f,s,e,f,s,f,c,n,b,w,w,v,p
p,f,s,n,f,y,f,c,n,b,w,w,v,l
p,f,y,e,f,f,f,c,n,b,w,w,v,d
p,f,y,n,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,f,f,c,n,b,w,w,v,l
p,f,s,n,f,y,f,c,n,b,w,w,v,d
p,f,y,n,f,y,f,c,n,b,w,w,v,p
p,f,s,e,f,s,f,c,n,b,w,w,v,l
p,f,y,e,f,y,f,c,n,b,w,w,v,l
p,x,s,n,f,y,f,c,n,b,w,w,v,p
p,k,y,n,f,y,f,c,n,b,w,w,v,p
p,x,y,e,f,s,f,c,n,b,w,w,v,d
p,x,s,e,f,f,f,c,n,b,w,w,v,l
e,x,s,g,f,n,f,w,b,w,w,w,n,g
p,k,y,n,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,y,f,c,n,b,w,w,v,p
p,f,s,n,f,s,f,c,n,b,w,w,v,p
p,f,s,n,f,s,f,c,n,b,w,w,v,p
p,x,s,e,f,s,f,c,n,b,w,w,v,p
p,f,s,e,f,f,f,c,n,b,w,w,v,l
p,f,y,e,f,f,f,c,n,b,w,w,v,l
p,f,y,e,f,f,f,c,n,b,w,w,v,p
p,f,s,n,f,f,f,c,n,b,w,w,v,l
p,f,s,e,f,f,f,c,n,b,w,w,v,p
p,x,s,n,f,f,f,c,n,b,w,w,v,p
p,f,s,e,f,f,f,c,n,b,w,w,v,l
p,x,s,e,f,s,f,c,n,b,w,w,v,p
p,f,s,e,f,y,f,c,n,b,w,w,v,d
p,f,y,e,f,f,f,c,n,b,w,w,v,p
p,k,y,e,f,s,f,c,n,b,w,w,v,p
p,f,s,n,f,s,f,c,n,b,w,w,v,p
p,k,y,e,f,s,f,c,n,b,w,w,v,d
p,f,s,e,f,y,f,c,n,b,w,w,v,l
p,f,y,e,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,f,f,c,n,b,w,w,v,l
e,b,s,n,f,n,a,c,b,n,o,o,c,l
p,x,s,n,f,f,f,c,n,b,w,w,v,d
p,f,y,e,f,s,f,c,n,b,w,w,v,l
p,f,y,n,f,s,f,c,n,b,w,w,v,d
p,f,s,e,f,f,f,c,n,b,w,w,v,d
p,f,y,n,f,f,f,c,n,b,w,w,v,p
p,k,y,n,f,m,f,c,b,w,w,w,c,d
p,x,s,e,f,f,f,c,n,b,w,w,v,p
p,f,s,e,f,s,f,c,n,b,w,w,v,l
p,k,y,n,f,y,f,c,n,b,w,w,v,d
p,f,s,e,f,f,f,c,n,b,w,w,v,p
e,k,s,w,f,n,f,w,b,g,w,w,s,g
p,f,y,n,f,y,f,c,n,b,w,w,v,l
p,f,y,n,f,y,f,c,n,b,w,w,v,d
p,f,y,n,f,y,f,c,n,b,w,w,v,p
p,f,s,n,f,s,f,c,n,b,w,w,v,d
p,f,s,n,f,y,f,c,n,b,w,w,v,l
p,f,y,e,f,y,f,c,n,b,w,w,v,p
p,x,s,e,f,f,f,c,n,b,w,w,v,d
p,f,y,n,f,f,f,c,n,b,w,w,v,p
p,x,s,n,f,f,f,c,n,b,w,w,v,p
p,x,s,e,f,f,f,c,n,b,w,w,v,l
p,x,s,e,f,y,f,c,n,b,w,w,v,l
p,f,y,e,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,y,f,c,n,b,w,w,v,d
p,x,s,e,f,s,f,c,n,b,w,w,v,p
p,f,s,n,f,f,f,c,n,b,w,w,v,l
p,x,s,n,f,y,f,c,n,b,w,w,v,l
p,f,y,e,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,f,f,c,n,b,w,w,v,d
p,f,y,e,f,f,f,c,n,b,w,w,v,l
p,f,s,e,f,f,f,c,n,b,w,w,v,p
p,f,y,n,f,f,f,c,n,b,w,w,v,l
p,f,y,n,f,y,f,c,n,b,w,w,v,d
p,x,y,e,f,f,f,c,n,b,w,w,v,d
e,k,f,g,f,n,f,w,b,w,w,w,n,g
p,x,s,e,f,y,f,c,n,b,w,w,v,d
p,k,y,n,f,y,f,c,n,b,w,w,v,d
p,k,y,n,f,s,f,c,n,b,w,w,v,d
p,x,y,e,f,s,f,c,n,b,w,w,v,p
p,f,s,e,f,f,f,c,n,b,w,w,v,l
p,f,s,n,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,s,f,c,n,b,w,w,v,p
p,x,s,e,f,f,f,c,n,b,w,w,v,p
p,f,s,n,f,s,f,c,n,b,w,w,v,d
p,f,y,e,f,s,f,c,n,b,w,w,v,p
p,x,s,n,f,s,f,c,n,b,w,w,v,l
p,x,y,e,f,f,f,c,n,b,w,w,v,p
p,f,s,e,f,y,f,c,n,b,w,w,v,p
p,x,s,n,f,y,f,c,n,b,w,w,v,d
p,f,s,n,f,f,f,c,n,b,w,w,v,p
e,x,s,n,f,n,a,c,b,n,o,y,v,l
p,k,s,n,f,y,f,c,n,b,w,w,v,p
p,f,s,n,f,y,f,c,n,b,w,w,v,l
p,k,y,e,f,f,f,c,n,b,w,w,v,p
e,x,y,c,t,n,f,c,b,w,w,w,y,p
e,b,s,n,f,n,a,c,b,n,n,y,c,l
e,k,s,g,f,n,f,w,b,w,w,w,n,g
e,x,f,g,f,n,f,w,b,g,w,w,s,g
p,x,s,n,f,s,f,c,n,b,w,w,v,d
p,k,y,e,f,f,f,c,n,b,w,w,v,p
e,x,s,n,f,n,a,c,b,o,n,o,c,l
p,k,s,e,f,s,f,c,n,b,w,w,v,d
p,b,y,y,f,n,f,w,n,y,y,w,c,l
p,x,s,e,f,f,f,c,n,b,w,w,v,d
e,b,s,g,f,n,f,w,b,g,w,w,n,g
p,k,y,e,f,f,f,c,n,b,w,w,v,p
p,k,s,e,f,s,f,c,n,b,w,w,v,p
p,f,s,e,f,s,f,c,n,b,w,w,v,d
p,f,y,n,f,y,f,c,n,b,w,w,v,p
p,f,s,e,f,s,f,c,n,b,w,w,v,d
e,k,f,g,f,n,f,w,b,w,w,w,s,g
p,k,s,n,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,y,f,c,n,b,w,w,v,d
p,f,s,e,f,f,f,c,n,b,w,w,v,l
e,b,f,g,f,n,f,w,b,p,w,w,n,g
p,f,y,n,f,s,f,c,n,b,w,w,v,d
p,f,s,n,f,y,f,c,n,b,w,w,v,p
e,f,s,n,f,n,a,c,b,o,n,n,c,l
e,x,y,p,t,n,f,c,b,w,w,w,y,p
p,f,s,n,f,y,f,c,n,b,w,w,v,d
p,k,y,e,f,y,f,c,n,b,w,w,v,l
p,f,s,n,f,s,f,c,n,b,w,w,v,l
e,b,s,w,f,n,f,w,b,w,w,w,n,g
p,x,y,e,f,f,f,c,n,b,w,w,v,p
p,f,y,e,f,y,f,c,n,b,w,w,v,l
p,f,s,e,f,y,f,c,n,b,w,w,v,l
p,k,y,n,f,f,f,c,n,b,w,w,v,d
e,x,f,w,f,n,f,w,b,p,w,w,s,g
e,b,s,w,f,n,f,w,b,p,w,w,n,g
p,k,s,e,f,y,f,c,n,b,w,w,v,l
p,f,y,n,f,y,f,c,n,b,w,w,v,l
e,f,y,n,t,n,f,c,b,w,w,w,v,p
p,k,s,n,f,s,f,c,n,b,w,w,v,d
p,k,s,n,f,y,f,c,n,b,w,w,v,l
p,f,y,n,f,s,f,c,n,b,w,w,v,l
p,f,y,e,f,m,a,c,b,w,w,w,c,d
p,x,s,e,f,f,f,c,n,b,w,w,v,d
p,k,y,e,f,s,f,c,n,b,w,w,v,p
p,x,s,n,f,s,f,c,n,b,w,w,v,l
p,k,s,e,f,f,f,c,n,b,w,w,v,l
p,k,y,n,f,f,f,c,n,b,w,w,v,l
p,f,y,e,f,f,f,c,n,b,w,w,v,p
e,x,f,w,f,n,f,w,b,w,w,w,s,g
p,k,s,n,f,s,f,c,n,b,w,w,v,d
p,f,s,n,f,f,f,c,n,b,w,w,v,p
p,k,s,e,f,y,f,c,n,b,w,w,v,d
p,k,s,e,f,s,f,c,n,b,w,w,v,l
p,k,y,n,f,s,f,c,n,b,w,w,v,l
e,k,f,w,f,n,f,w,b,g,w,w,s,g
p,k,s,n,f,f,f,c,n,b,w,w,v,p
p,k,y,n,f,s,f,c,n,b,w,w,v,l
p,k,s,n,f,s,f,c,n,b,w,w,v,l
p,k,s,e,f,s,f,c,n,b,w,w,v,d
p,x,s,n,f,y,f,c,n,b,w,w,v,l
p,x,y,e,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,y,f,c,n,b,w,w,v,p
p,k,y,n,f,f,f,c,n,b,w,w,v,d
e,b,s,n,f,n,f,c,b,w,w,w,y,d
p,f,s,n,f,f,f,c,n,b,w,w,v,p
p,k,y,e,f,f,f,c,n,b,w,w,v,d
e,x,s,n,f,n,f,c,b,w,w,w,y,d
p,f,s,n,f,f,f,c,n,b,w,w,v,d
p,k,s,n,f,y,f,c,n,b,w,w,v,l
p,f,y,n,f,s,f,c,n,b,w,w,v,p
p,x,s,n,f,s,f,c,n,b,w,w,v,p
e,k,f,w,f,n,f,w,b,w,w,w,s,g
p,f,y,e,f,f,f,c,n,b,w,w,v,d
p,x,s,e,f,y,f,c,n,b,w,w,v,p
p,x,s,n,f,f,f,c,n,b,w,w,v,l
p,f,s,n,f,f,f,c,n,b,w,w,v,p
p,k,s,n,f,y,f,c,n,b,w,w,v,l
p,k,s,e,f,f,f,c,n,b,w,w,v,p
p,k,s,e,f,s,f,c,n,b,w,w,v,l
p,x,s,e,f,f,f,c,n,b,w,w,v,d
e,b,s,n,f,n,f,c,b,w,w,w,y,p
p,k,s,e,f,y,f,c,n,b,w,w,v,p
p,x,s,n,f,f,f,c,n,b,w,w,v,p
p,x,y,e,f,f,f,c,n,b,w,w,v,p
p,f,s,e,f,s,f,c,n,b,w,w,v,l
e,b,s,n,f,n,a,c,b,n,n,n,c,l
e,k,s,g,f,n,f,w,b,p,w,w,n,g
p,k,y,e,f,m,f,c,b,y,w,w,c,d
p,k,y,e,f,y,f,c,n,b,w,w,v,l
p,f,s,e,f,y,f,c,n,b,w,w,v,d
e,k,s,n,f,n,a,c,b,y,o,o,c,l
p,f,y,e,f,s,f,c,n,b,w,w,v,d
p,k,y,e,f,s,f,c,n,b,w,w,v,d
e,k,f,w,f,n,f,w,b,p,w,w,s,g
e,x,s,g,f,n,f,w,b,w,w,w,s,g
e,k,s,n,f,n,a,c,b,y,o,o,v,l
p,k,y,e,f,s,f,c,n,b,w,w,v,d
p,k,y,n,f,s,f,c,n,b,w,w,v,l
p,k,s,e,f,s,f,c,n,b,w,w,v,p
e,x,s,w,f,n,f,w,b,w,w,w,s,g
e,k,s,w,f,n,f,w,b,g,w,w,n,g
e,k,s,w,f,n,f,w,b,p,w,w,s,g
p,k,s,e,f,f,f,c,n,b,w,w,v,l
p,x,s,e,f,s,f,c,n,b,w,w,v,p
e,k,s,g,f,n,f,w,b,w,w,w,s,g
e,x,f,w,f,n,f,w,b,g,w,w,s,g
p,k,y,e,f,f,f,c,n,b,w,w,v,d
e,b,s,w,f,n,f,w,b,g,w,w,s,g
p,k,s,e,f,s,f,c,n,b,w,w,v,p
p,f,s,n,f,f,f,c,n,b,w,w,v,p
p,f,y,n,f,f,f,c,n,b,w,w,v,d
e,k,s,g,f,n,f,w,b,p,w,w,s,g
e,x,s,w,f,n,f,w,b,w,w,w,n,g
p,f,y,e,f,y,f,c,n,b,w,w,v,p
p,x,s,e,f,f,f,c,n,b,w,w,v,d
e,x,f,w,f,n,f,w,b,g,w,w,s,g
e,k,f,w,f,n,f,w,b,g,w,w,n,g
p,f,s,e,f,s,f,c,n,b,w,w,v,d
e,f,s,g,t,n,f,c,b,w,w,w,v,p
p,k,s,e,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,y,f,c,n,b,w,w,v,p
e,k,s,n,f,n,a,c,b,y,n,b,c,l
e,x,s,n,f,n,a,c,b,n,o,n,c,l
p,k,y,e,f,s,f,c,n,b,w,w,v,l
p,x,s,e,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,s,f,c,n,b,w,w,v,d
p,k,s,e,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,y,f,c,n,b,w,w,v,l
e,k,f,w,f,n,f,w,b,g,w,w,n,g
e,k,s,n,f,n,a,c,b,o,n,n,c,l
p,k,y,c,f,m,f,c,b,w,w,w,c,d
e,x,f,g,f,n,f,w,b,g,w,w,s,g
e,x,s,n,f,n,a,c,b,n,o,o,v,l
e,x,s,n,f,n,a,c,b,y,o,b,v,l
p,k,y,e,f,s,f,c,n,b,w,w,v,p
e,k,f,w,f,n,f,w,b,p,w,w,n,g
e,x,f,g,f,n,f,w,b,g,w,w,s,g
e,f,s,n,f,n,a,c,b,o,o,n,v,l
p,k,y,n,f,y,f,c,n,b,w,w,v,d
p,k,y,n,f,s,f,c,n,b,w,w,v,l
p,f,y,n,f,s,f,c,n,b,w,w,v,d
p,f,y,e,f,y,f,c,n,b,w,w,v,p
e,k,f,g,f,n,f,w,b,p,w,w,n,g
p,f,y,e,f,s,f,c,n,b,w,w,v,d
p,f,y,n,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,s,f,c,n,b,w,w,v,l
e,k,s,g,f,n,f,w,b,w,w,w,s,g
e,b,s,n,f,n,a,c,b,y,n,y,c,l
p,k,y,n,f,f,f,c,n,b,w,w,v,l
p,x,s,n,f,s,f,c,n,b,w,w,v,p
e,b,s,n,f,n,a,c,b,o,n,o,v,l
p,k,s,n,f,y,f,c,n,b,w,w,v,d
p,k,s,n,f,y,f,c,n,b,w,w,v,p
p,k,s,e,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,s,f,c,n,b,w,w,v,p
p,x,s,e,f,s,f,c,n,b,w,w,v,p
p,x,s,e,f,y,f,c,n,b,w,w,v,d
p,x,s,n,f,s,f,c,n,b,w,w,v,d
p,k,y,n,f,y,f,c,n,b,w,w,v,d
e,x,s,p,t,n,f,c,b,w,w,w,y,p
p,f,s,e,f,y,f,c,n,b,w,w,v,d
p,x,y,n,f,m,a,c,b,w,w,w,c,d
p,k,s,n,f,f,f,c,n,b,w,w,v,l
e,k,s,g,f,n,f,w,b,g,w,w,s,g
p,k,s,n,f,f,f,c,n,b,w,w,v,d
p,f,y,n,f,y,f,c,n,b,w,w,v,p
p,k,s,n,f,s,f,c,n,b,w,w,v,p
p,k,y,e,f,y,f,c,n,b,w,w,v,d
p,f,y,e,f,f,f,c,n,b,w,w,v,d
e,f,s,c,t,n,f,c,b,w,w,w,y,p
p,f,y,n,f,f,f,c,n,b,w,w,v,l
p,k,s,e,f,f,f,c,n,b,w,w,v,d
p,x,s,e,f,y,f,c,n,b,w,w,v,l
p,f,y,e,f,y,f,c,n,b,w,w,v,l
p,x,s,n,f,f,f,c,n,b,w,w,v,p
e,f,s,n,f,n,a,c,b,y,n,n,c,l
p,f,s,e,f,s,f,c,n,b,w,w,v,d
p,x,y,e,f,s,f,c,n,b,w,w,v,p
p,x,y,e,f,f,f,c,n,b,w,w,v,d
p,x,s,e,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,f,f,c,n,b,w,w,v,l
p,x,s,e,f,y,f,c,n,b,w,w,v,l
e,b,f,g,f,n,f,w,b,w,w,w,s,g
p,k,y,e,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,s,f,c,n,b,w,w,v,l
e,k,f,g,f,n,f,w,b,g,w,w,n,g
e,f,s,n,f,n,a,c,b,n,n,n,v,l
p,f,y,n,f,m,f,c,b,w,w,w,c,d
p,k,s,e,f,s,f,c,n,b,w,w,v,d
p,f,s,n,f,f,f,c,n,b,w,w,v,l
p,k,y,n,f,f,f,c,n,b,w,w,v,p
p,k,s,e,f,y,f,c,n,b,w,w,v,l
p,k,y,n,f,y,f,c,n,b,w,w,v,p
p,k,y,n,f,y,f,c,n,b,w,w,v,l
e,x,f,g,f,n,f,w,b,g,w,w,n,g
p,k,y,e,f,f,f,c,n,b,w,w,v,p
p,x,y,c,f,m,a,c,b,y,w,w,c,d
p,k,y,e,f,s,f,c,n,b,w,w,v,p
p,k,y,e,f,s,f,c,n,b,w,w,v,l
e,b,s,w,f,n,f,w,b,p,w,w,s,g
p,k,s,n,f,y,f,c,n,b,w,w,v,d
p,x,s,e,f,y,f,c,n,b,w,w,v,p
p,f,y,n,f,f,f,c,n,b,w,w,v,l
p,f,s,e,f,y,f,c,n,b,w,w,v,p
p,k,y,e,f,f,f,c,n,b,w,w,v,d
p,k,y,e,f,f,f,c,n,b,w,w,v,d
e,b,f,w,f,n,f,w,b,w,w,w,n,g
p,k,y,n,f,m,a,c,b,w,w,w,c,d
p,f,y,e,f,y,f,c,n,b,w,w,v,d
p,k,s,n,f,f,f,c,n,b,w,w,v,p
p,k,y,n,f,f,f,c,n,b,w,w,v,p
p,x,s,e,f,s,f,c,n,b,w,w,v,l
e,x,y,g,t,n,f,c,b,w,w,w,v,p
p,f,s,n,f,y,f,c,n,b,w,w,v,d
p,k,y,e,f,y,f,c,n,b,w,w,v,p
e,k,f,w,f,n,f,w,b,w,w,w,n,g
p,x,s,n,f,s,f,c,n,b,w,w,v,d
p,k,y,n,f,y,f,c,n,b,w,w,v,d
p,x,s,e,f,s,f,c,n,b,w,w,v,d
e,k,s,w,f,n,f,w,b,w,w,w,n,g
p,f,y,n,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,y,f,c,n,b,w,w,v,p
p,f,y,e,f,f,f,c,n,b,w,w,v,l
e,f,s,n,f,n,a,c,b,n,n,y,v,l
p,f,y,n,f,y,f,c,n,b,w,w,v,d
p,k,y,e,f,y,f,c,n,b,w,w,v,d
p,k,s,e,f,y,f,c,n,b,w,w,v,d
p,k,s,e,f,f,f,c,n,b,w,w,v,l
e,b,s,n,f,n,a,c,b,o,o,b,v,l
e,k,s,g,f,n,f,w,b,p,w,w,s,g
e,x,s,n,f,n,a,c,b,n,o,n,v,l
e,x,f,g,f,n,f,w,b,p,w,w,n,g
p,k,s,e,f,y,f,c,n,b,w,w,v,d
p,f,y,e,f,f,f,c,n,b,w,w,v,d
p,k,s,n,f,s,f,c,n,b,w,w,v,d
p,k,s,n,f,y,f,c,n,b,w,w,v,p
e,b,s,w,f,n,f,w,b,p,w,w,n,g
p,f,s,n,f,s,f,c,n,b,w,w,v,d
e,b,f,g,f,n,f,w,b,p,w,w,n,g
p,x,s,n,f,f,f,c,n,b,w,w,v,d
p,x,y,e,f,f,f,c,n,b,w,w,v,l
p,f,y,c,f,m,f,c,b,w,w,w,c,d
p,f,s,n,f,s,f,c,n,b,w,w,v,d
p,x,y,e,f,s,f,c,n,b,w,w,v,l
p,f,s,n,f,s,f,c,n,b,w,w,v,l
p,f,y,e,f,f,f,c,n,b,w,w,v,p
p,f,s,e,f,f,f,c,n,b,w,w,v,l
p,x,s,e,f,s,f,c,n,b,w,w,v,d
e,k,s,g,f,n,f,w,b,w,w,w,s,g
p,x,s,e,f,y,f,c,n,b,w,w,v,p
p,k,s,n,f,y,f,c,n,b,w,w,v,l
p,k,y,e,f,s,f,c,n,b,w,w,v,l
p,x,s,n,f,y,f,c,n,b,w,w,v,p
e,b,s,g,f,n,f,w,b,g,w,w,n,g
p,x,s,n,f,s,f,c,n,b,w,w,v,l
p,f,s,e,f,s,f,c,n,b,w,w,v,d
p,k,s,n,f,s,f,c,n,b,w,w,v,d
e,b,s,g,f,n,f,w,b,w,w,w,s,g
p,x,s,n,f,y,f,c,n,b,w,w,v,p
p,f,y,e,f,y,f,c,n,b,w,w,v,p
p,f,s,e,f,y,f,c,n,b,w,w,v,d
p,f,y,n,f,m,f,c,b,y,w,w,c,d
e,b,f,g,f,n,f,w,b,g,w,w,s,g
p,f,s,e,f,f,f,c,n,b,w,w,v,p
p,k,s,n,f,f,f,c,n,b,w,w,v,l
e,k,s,g,f,n,f,w,b,p,w,w,n,g
p,k,y,n,f,f,f,c,n,b,w,w,v,l
p,x,s,e,f,s,f,c,n,b,w,w,v,l
e,b,s,n,f,n,a,c,b,y,o,y,c,l
p,k,y,n,f,f,f,c,n,b,w,w,v,l
p,f,y,n,f,s,f,c,n,b,w,w,v,l
e,x,s,n,f,n,a,c,b,n,n,b,c,l
p,k,s,n,f,f,f,c,n,b,w,w,v,l
p,k,s,n,f,f,f,c,n,b,w,w,v,d
p,k,s,n,f,s,f,c,n,b,w,w,v,p
p,k,s,n,f,s,f,c,n,b,w,w,v,p
e,f,y,c,t,n,f,c,b,w,w,w,y,p
e,f,s,n,f,n,a,c,b,n,n,n,c,l
e,b,s,w,f,n,f,w,b,g,w,w,n,g
p,k,s,e,f,s,f,c,n,b,w,w,v,p
e,b,s,g,f,n,f,w,b,w,w,w,n,g
p,k,y,e,f,y,f,c,n,b,w,w,v,p
p,k,y,n,f,s,f,c,n,b,w,w,v,d
e,x,s,n,f,n,a,c,b,o,o,y,c,l
p,x,s,e,f,y,f,c,n,b,w,w,v,p
p,x,s,n,f,f,f,c,n,b,w,w,v,d
p,f,s,e,f,y,f,c,n,b,w,w,v,l
p,f,y,e,f,s,f,c,n,b,w,w,v,p
p,x,y,e,f,s,f,c,n,b,w,w,v,p
p,k,s,e,f,f,f,c,n,b,w,w,v,d
e,k,y,n,f,n,f,c,b,w,w,w,y,d
p,f,s,e,f,f,f,c,n,b,w,w,v,d
p,k,s,n,f,s,f,c,n,b,w,w,v,p
p,f,y,n,f,y,f,c,n,b,w,w,v,p
p,f,s,e,f,f,f,c,n,b,w,w,v,d
e,k,f,g,f,n,f,w,b,w,w,w,n,g
p,k,s,n,f,f,f,c,n,b,w,w,v,d
e,b,f,w,f,n,f,w,b,p,w,w,s,g
p,k,s,e,f,y,f,c,n,b,w,w,v,l
e,x,s,g,f,n,f,w,b,p,w,w,n,g
e,k,s,n,f,n,a,c,b,y,o,y,c,l
p,k,s,e,f,f,f,c,n,b,w,w,v,p
p,k,y,n,f,f,f,c,n,b,w,w,v,l
e,k,f,g,f,n,f,w,b,g,w,w,n,g
p,x,s,n,f,y,f,c,n,b,w,w,v,l
p,k,y,n,f,s,f,c,n,b,w,w,v,l
e,x,f,w,f,n,f,w,b,g,w,w,n,g
p,k,y,e,f,f,f,c,n,b,w,w,v,p
p,k,s,e,f,f,f,c,n,b,w,w,v,l
p,k,s,e,f,f,f,c,n,b,w,w,v,l
p,k,y,e,f,s,f,c,n,b,w,w,v,p
p,k,y,n,f,s,f,c,n,b,w,w,v,p
e,k,s,g,f,n,f,w,b,g,w,w,n,g
p,k,y,n,f,f,f,c,n,b,w,w,v,p
p,k,s,e,f,f,f,c,n,b,w,w,v,l
e,x,s,g,f,n,f,w,b,w,w,w,n,g
e,f,s,n,f,n,a,c,b,y,o,y,v,l
e,k,s,g,f,n,f,w,b,g,w,w,n,g
p,x,s,e,f,s,f,c,n,b,w,w,v,p
p,k,s,n,f,f,f,c,n,b,w,w,v,d
p,k,s,n,f,s,f,c,n,b,w,w,v,p
e,x,s,g,f,n,f,w,b,p,w,w,s,g
p,k,y,e,f,s,f,c,n,b,w,w,v,p
e,f,s,n,f,n,a,c,b,n,o,y,v,l
e,k,s,w,f,n,f,w,b,w,w,w,n,g
p,f,y,e,f,m,f,c,b,y,w,w,c,d
e,b,s,g,f,n,f,w,b,g,w,w,s,g
p,f,y,n,f,y,f,c,n,b,w,w,v,p
e,b,s,n,f,n,a,c,b,o,n,b,c,l
e,b,s,g,f,n,f,w,b,w,w,w,n,g
e,k,s,n,f,n,a,c,b,n,o,y,c,l
e,b,s,g,f,n,f,w,b,p,w,w,n,g
p,k,s,n,f,f,f,c,n,b,w,w,v,l
p,k,y,n,f,y,f,c,n,b,w,w,v,p
e,f,s,n,f,n,a,c,b,n,n,o,c,l
p,k,s,e,f,y,f,c,n,b,w,w,v,p
p,f,s,e,f,y,f,c,n,b,w,w,v,p
p,k,s,n,f,y,f,c,n,b,w,w,v,l
p,k,s,n,f,s,f,c,n,b,w,w,v,l
e,b,s,n,f,n,a,c,b,y,o,y,v,l
e,k,f,g,f,n,f,w,b,w,w,w,s,g
e,b,s,n,f,n,a,c,b,o,o,o,c,l
p,k,s,n,f,s,f,c,n,b,w,w,v,l
p,k,y,e,f,s,f,c,n,b,w,w,v,l
p,k,y,e,f,y,f,c,n,b,w,w,v,p
p,k,s,n,f,y,f,c,n,b,w,w,v,l
e,f,s,n,f,n,a,c,b,n,o,n,c,l
p,k,s,e,f,y,f,c,n,b,w,w,v,d
